YY1,WGT,INCOME,WAGEINC,NORMINC,IRAKH,THRIFT,RETQLIQ,EDN_INST,DEBT,NETWORTH,ASSET,FIN,CCBAL,DCPLANCJ,AGE,AGECL,HHSEX,MARRIED,KIDS,EDUC,EDCL,RACECL4,LF,HRETQLIQ,ANYPEN,DBPLANCJ,HEDN_INST,NWCAT,INCCAT,has_student_debt,has_ira,has_retirement,age_group,educ_group,race_group,income_group,nw_group,is_married,is_female,in_labor_force,debt_to_income
84,44.1355879522,729399.2985980001,3242.7354709,1770533.56714,0.0,0.0,500000.0,0.0,352000.0,17409040.0,17761040.0,1777640.0,0.0,1.0,67,5,1,1,0,11,3,1,1,1,1,0,0,5,6,0,0,1,65-74,Some college,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
85,444.23015251,0.0,237800.6012,540455.91182,175000.0,300000.0,475000.0,0.0,1100500.0,3794500.0,4895000.0,1270000.0,2500.0,1.0,46,3,1,1,3,12,4,1,1,1,1,0,0,5,1,0,1,1,45-54,College degree+,White non-Hispanic,Bottom 20%,Top 10%,1,0,1,
86,3227.81018148,159110.22044200002,154786.57314599998,159110.22044200002,49200.0,0.0,49200.0,0.0,474560.0,581694.0,1056254.0,71394.0,0.0,0.0,43,2,1,1,2,13,4,1,1,1,1,1,0,3,5,0,1,1,35-44,College degree+,White non-Hispanic,80-89.9%,50-74.9%,1,0,1,0.0
87,48.1732201868,2617968.43688,0.0,3990726.4529,3600000.0,0.0,3767600.0,0.0,2744600.0,158202200.0,160946800.0,120788000.0,0.0,0.0,55,4,1,1,1,13,4,1,1,1,1,0,0,5,6,0,1,1,55-64,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
88,1906.54574826,19672.5951906,0.0,18375.501002,0.0,0.0,0.0,40200.0,40900.0,-40799.0,101.0,101.0,200.0,0.0,37,2,2,2,2,9,3,2,0,0,0,0,1,1,1,1,0,0,35-44,Some college,Black/African-American,Bottom 20%,Bottom 25%,0,1,0,2.0434517973108317
89,66.2470216812,960282.064124,10809.118236,960282.064124,400000.0,0.0,400000.0,0.0,0.0,59718000.0,59718000.0,19635000.0,0.0,0.0,64,4,1,2,0,8,2,1,0,1,0,0,0,5,6,0,1,1,55-64,HS diploma/GED,White non-Hispanic,Top 10%,Top 10%,0,0,0,0.0
90,11658.212032799998,91661.3226452,71772.54509,91661.3226452,0.0,0.0,0.0,0.0,275000.0,100400.0,375400.0,27000.0,0.0,0.0,38,2,1,1,2,11,3,1,1,0,1,1,0,2,3,0,0,0,35-44,Some college,White non-Hispanic,40-59.9%,25-49.9%,1,0,1,0.0
91,14616.875745000001,85392.034068,84311.122244,85392.034068,500.0,20000.0,20500.0,0.0,46740.0,245040.0,291780.0,22600.0,5000.0,1.0,44,2,1,1,2,8,2,1,1,1,1,0,0,3,3,0,1,1,35-44,HS diploma/GED,White non-Hispanic,40-59.9%,50-74.9%,1,0,1,0.0
92,1815.0607867400001,289468.186372,229585.671342,289468.186372,141800.0,0.0,141800.0,0.0,26400.0,6068620.0,6095020.0,3122620.0,0.0,0.0,60,4,1,1,0,12,4,1,1,1,0,0,0,5,6,0,1,1,55-64,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
93,442.94100315599997,2557437.37474,0.0,2557437.37474,0.0,3000000.0,3000000.0,0.0,0.0,14899200.0,14899200.0,13286000.0,0.0,1.0,60,4,1,1,0,12,4,1,1,1,1,0,0,5,6,0,0,1,55-64,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
94,9530.6039164,11890.03006,0.0,7566.3827655000005,0.0,0.0,0.0,0.0,440.0,86021.0,86461.0,61.0,440.0,0.0,62,4,2,2,0,8,2,1,0,0,0,0,0,2,1,0,0,0,55-64,HS diploma/GED,White non-Hispanic,Bottom 20%,25-49.9%,0,1,0,0.0
95,4542.82330232,90796.593186,86472.945892,90796.593186,0.0,25000.0,25000.0,0.0,229400.0,109968.0,339368.0,39368.0,0.0,1.0,31,1,1,1,3,9,3,3,1,1,1,0,0,2,3,0,0,1,18-34,Some college,Hispanic,40-59.9%,25-49.9%,1,0,1,0.0
96,7900.229557299999,934988.7274499999,772851.95391,772851.95391,450000.0,2650000.0,3100000.0,0.0,275800.0,6680700.0,6956500.0,6347500.0,0.0,1.0,57,4,1,1,2,13,4,1,1,1,1,0,0,5,6,0,1,1,55-64,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
97,2393.35482296,13835.6713424,7458.291583159999,108091.18236,0.0,0.0,0.0,0.0,12520.0,118880.0,131400.0,0.0,0.0,0.0,58,4,2,2,1,2,1,1,1,0,0,0,0,3,1,0,0,0,55-64,No HS diploma,White non-Hispanic,Bottom 20%,50-74.9%,0,1,1,0.0
98,3942.46973516,599689.87976,596663.326656,599689.87976,0.0,858800.0,1026800.0,0.0,0.0,2816860.0,2816860.0,1251660.0,0.0,1.0,50,3,1,1,0,12,4,4,1,1,1,0,0,5,6,0,0,1,45-54,College degree+,Other,Top 10%,Top 10%,1,0,1,0.0
99,7251.17962908,30049.3486972,0.0,47343.937875799995,0.0,0.0,0.0,0.0,0.0,334985.0,334985.0,1405.0,0.0,0.0,70,5,1,1,0,10,3,1,1,0,0,0,0,3,1,0,0,0,65-74,Some college,White non-Hispanic,Bottom 20%,50-74.9%,1,0,1,0.0
100,9633.97821784,32427.354709,32427.354709,32427.354709,0.0,1600.0,1600.0,78000.0,78000.0,-75600.0,2400.0,2400.0,0.0,1.0,41,2,2,1,0,9,3,4,1,1,1,0,1,1,2,1,0,1,35-44,Some college,Other,20-39.9%,Bottom 25%,1,1,1,2.4053765933103266
101,8179.46337302,324273.54709,324273.54709,324273.54709,0.0,232400.0,232400.0,60000.0,231500.0,488900.0,720400.0,295400.0,900.0,1.0,51,3,1,1,1,14,4,2,1,1,1,1,1,3,6,1,0,1,45-54,College degree+,Black/African-American,Top 10%,50-74.9%,1,0,1,0.18502896871617897
102,2003.7308397200002,45398.296593399995,30697.8957914,71340.180361,14000.0,0.0,14000.0,3000.0,19000.0,22720.0,41720.0,18460.0,0.0,0.0,49,3,2,2,2,11,3,4,1,1,0,0,1,1,2,1,1,1,45-54,Some college,Other,20-39.9%,Bottom 25%,0,1,1,0.06608177454032801
103,2932.15739992,93606.9639278,90796.593186,118900.3006,0.0,0.0,0.0,159000.0,159240.0,16102.0,175342.0,1982.0,0.0,0.0,47,3,1,1,2,8,2,2,1,0,1,1,1,1,4,1,0,0,45-54,HS diploma/GED,Black/African-American,60-79.9%,Bottom 25%,1,0,1,1.6985915719116615
104,2720.5553526199997,191105.210422,190672.845692,191105.210422,0.0,203360.0,203360.0,0.0,111000.0,484280.0,595280.0,230380.0,0.0,1.0,52,3,1,1,2,8,2,2,1,1,1,1,0,3,5,0,0,1,45-54,HS diploma/GED,Black/African-American,80-89.9%,50-74.9%,1,0,1,0.0
105,1180.5033149,205373.24649,205373.24649,205373.24649,93600.0,0.0,93600.0,0.0,260000.0,726920.0,986920.0,147200.0,10000.0,0.0,53,3,1,1,2,12,4,4,1,1,1,1,0,4,5,0,1,1,45-54,College degree+,Other,80-89.9%,75-89.9%,1,0,1,0.0
106,1908.1576997,1002437.6252999998,0.0,451172.59518999996,400000.0,0.0,400000.0,0.0,0.0,26298580.0,26298580.0,16169680.0,0.0,0.0,77,6,1,1,0,14,4,1,0,1,1,1,0,5,6,0,1,1,75+,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,0,0.0
107,170.26523422,472142.284568,0.0,2053732.4649,0.0,0.0,0.0,0.0,2500000.0,3466000.0,5966000.0,466000.0,0.0,0.0,58,4,1,1,3,14,4,1,1,0,0,0,0,5,6,0,0,0,55-64,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
108,1796.21193232,93606.9639278,81284.5691386,126466.68336399998,37000.0,0.0,37000.0,0.0,238800.0,1077300.0,1316100.0,182700.0,0.0,0.0,52,3,1,1,0,9,3,4,1,1,0,0,0,4,4,0,1,1,45-54,Some college,Other,60-79.9%,75-89.9%,1,0,1,0.0
109,59.61857565299999,3893444.38878,29184.619238000003,8562983.46692,12013000.0,0.0,12013000.0,0.0,0.0,130867400.0,130867400.0,126523800.0,0.0,0.0,76,6,1,1,0,13,4,1,1,1,1,1,0,5,6,0,1,1,75+,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
110,2912.01136712,5501841.18238,5404559.1182,4323647.2946,286000.0,150000.0,436000.0,0.0,2270000.0,12156200.0,14426200.0,7336000.0,0.0,1.0,40,2,1,1,3,12,4,1,1,1,1,0,0,5,6,0,1,1,35-44,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
111,422.776281608,650492.7354679999,0.0,650492.7354679999,5000000.0,0.0,5000000.0,0.0,0.0,12770680.0,12770680.0,11221080.0,0.0,0.0,81,6,1,1,0,13,4,1,0,1,0,0,0,5,6,0,1,1,75+,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,0,0.0
112,6553.99985558,75123.371743,49721.943888,75123.371743,304000.0,0.0,479000.0,0.0,138000.0,698300.0,836300.0,487200.0,0.0,0.0,56,4,1,1,0,12,4,1,1,1,1,1,0,4,3,0,1,1,55-64,College degree+,White non-Hispanic,40-59.9%,75-89.9%,1,0,1,0.0
113,346.3934506,92742.23446919999,11457.6653304,124304.85972,0.0,0.0,0.0,0.0,359400.0,1331700.0,1691100.0,130700.0,0.0,0.0,48,3,1,1,3,9,3,1,1,0,0,0,0,4,4,0,0,0,45-54,Some college,White non-Hispanic,60-79.9%,75-89.9%,1,0,1,0.0
114,18517.214496,63341.4328658,63557.6152304,63341.4328658,0.0,0.0,0.0,0.0,175050.0,74950.0,250000.0,8000.0,4250.0,0.0,30,1,2,2,0,13,4,1,1,0,1,1,0,2,3,0,0,0,18-34,College degree+,White non-Hispanic,40-59.9%,25-49.9%,0,1,1,0.0
115,13855.002243399998,80744.1132264,73069.6392784,80744.1132264,46000.0,0.0,46000.0,22800.0,50478.0,129634.0,180112.0,48976.0,10878.0,0.0,47,3,1,1,0,10,3,1,1,1,1,1,1,2,3,1,1,1,45-54,Some college,White non-Hispanic,40-59.9%,25-49.9%,1,0,1,0.2823735265513491
116,5285.74001838,99227.7054112,86472.945892,107010.27053999998,72600.0,79000.0,151600.0,0.0,167880.0,380586.0,548466.0,158466.0,8300.0,1.0,62,4,1,1,0,11,3,1,1,1,1,1,0,3,4,0,1,1,55-64,Some college,White non-Hispanic,60-79.9%,50-74.9%,1,0,1,0.0
117,52.8754735158,6200110.22042,0.0,6200110.22042,6052000.0,222800.0,6274800.0,0.0,0.0,26525000.0,26525000.0,24054200.0,0.0,1.0,65,5,1,1,0,14,4,1,1,1,1,0,0,5,6,0,1,1,65-74,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
118,18808.5663144,36967.1843688,36967.1843688,97498.2464918,0.0,2038.0,2038.0,24000.0,24000.0,1808.0,25808.0,7348.0,0.0,1.0,24,1,1,1,0,12,4,1,1,1,1,0,1,1,2,1,0,1,18-34,College degree+,White non-Hispanic,20-39.9%,Bottom 25%,1,0,1,0.6492244516262321
119,60.3281242428,10692379.759399999,8647294.5892,10692379.759399999,1046400.0,2074000.0,3120400.0,0.0,2180800.0,66093874.0,68274674.0,43021854.0,0.0,1.0,48,3,1,1,3,13,4,1,1,1,1,0,0,5,6,0,1,1,45-54,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
120,9158.3259934,17294.589178,0.0,51883.767535,0.0,0.0,0.0,0.0,0.0,73312.0,73312.0,2212.0,0.0,0.0,66,5,1,2,0,8,2,3,0,0,0,0,0,2,1,0,0,0,65-74,HS diploma/GED,Hispanic,Bottom 20%,25-49.9%,0,0,0,0.0
121,12508.66128,116306.112222,114576.65331,116306.112222,0.0,0.0,0.0,0.0,206000.0,252500.0,458500.0,168500.0,0.0,0.0,39,2,1,2,0,13,4,1,1,0,0,0,0,3,4,0,0,0,35-44,College degree+,White non-Hispanic,60-79.9%,50-74.9%,0,0,1,0.0
122,2267.24839996,33075.901803400004,0.0,37831.913828,0.0,0.0,0.0,0.0,34766.0,-5090.0,29676.0,876.0,14700.0,0.0,42,2,2,2,3,9,3,3,1,0,1,1,0,1,2,0,0,0,35-44,Some college,Hispanic,20-39.9%,Bottom 25%,0,1,1,0.0
123,3093.42659774,37831.913828,37831.913828,37831.913828,0.0,0.0,0.0,12000.0,20620.0,-3940.0,16680.0,200.0,400.0,0.0,31,1,1,1,1,10,3,3,1,0,0,0,1,1,2,1,0,0,18-34,Some college,Hispanic,20-39.9%,Bottom 25%,1,0,1,0.3171925177921771
124,4739.9378697600005,52964.679359,0.0,52964.679359,90000.0,0.0,90000.0,0.0,0.0,306550.0,306550.0,207750.0,0.0,0.0,74,5,2,2,1,3,1,1,0,1,1,1,0,3,2,0,1,1,65-74,No HS diploma,White non-Hispanic,20-39.9%,50-74.9%,0,1,0,0.0
125,17533.8031852,16213.677354999998,0.0,16213.677354999998,0.0,0.0,0.0,0.0,15020.0,63141.0,78161.0,161.0,0.0,0.0,84,6,2,2,0,4,1,4,0,0,0,0,0,2,1,0,0,0,75+,No HS diploma,Other,Bottom 20%,25-49.9%,0,1,0,0.0
126,8105.75771238,91445.1402808,91228.957916,91445.1402808,0.0,33400.0,33400.0,0.0,207400.0,206740.0,414140.0,39140.0,0.0,1.0,37,2,1,1,0,12,4,1,1,1,1,0,0,2,3,0,0,1,35-44,College degree+,White non-Hispanic,40-59.9%,25-49.9%,1,0,1,0.0
127,13922.35658826,98579.15831599999,97930.61122240001,172729.709418,0.0,29400.0,29400.0,0.0,300200.0,139060.0,439260.0,48460.0,200.0,1.0,52,3,2,2,0,13,4,4,1,1,1,0,0,2,4,0,0,1,45-54,College degree+,Other,60-79.9%,25-49.9%,0,1,1,0.0
128,1866.1070770800002,2151014.5290599996,1928346.69338,704105.961924,1432000.0,640800.0,2072800.0,0.0,0.0,18374000.0,18374000.0,12937800.0,0.0,1.0,52,3,1,1,2,13,4,4,1,1,1,0,0,5,6,0,1,1,45-54,College degree+,Other,Top 10%,Top 10%,1,0,1,0.0
129,14242.9614626,67881.2625252,0.0,67881.2625252,0.0,0.0,0.0,0.0,145100.0,236300.0,381400.0,2000.0,100.0,0.0,75,6,1,2,0,9,3,1,0,0,1,1,0,3,3,0,0,0,75+,Some college,White non-Hispanic,40-59.9%,50-74.9%,0,0,0,0.0
130,662.329606418,438850.2004,315626.25251,378319.13828,0.0,620000.0,620000.0,0.0,305000.0,1565600.0,1870600.0,660000.0,0.0,1.0,62,4,1,1,0,13,4,1,1,1,1,0,0,4,6,0,0,1,55-64,College degree+,White non-Hispanic,Top 10%,75-89.9%,1,0,1,0.0
131,1778.2074130400001,86905.3106212,86472.945892,86905.3106212,2000.0,73400.0,75400.0,10000.0,171200.0,271840.0,443040.0,168520.0,0.0,1.0,32,1,1,1,1,10,3,1,1,1,1,0,1,3,3,1,1,1,18-34,Some college,White non-Hispanic,40-59.9%,50-74.9%,1,0,1,0.11506776661310918
132,2061.21571802,35670.09018,35670.09018,35670.09018,0.0,0.0,0.0,0.0,560.0,14940.0,15500.0,900.0,560.0,0.0,63,4,2,2,0,12,4,4,1,0,1,1,0,1,2,0,0,0,55-64,College degree+,Other,20-39.9%,Bottom 25%,0,1,1,0.0
133,771.800064734,558831.412824,0.0,558831.412824,300000.0,0.0,300000.0,0.0,1700000.0,34252900.0,35952900.0,606000.0,0.0,0.0,64,4,1,1,0,9,3,1,1,1,0,0,0,5,6,0,1,1,55-64,Some college,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
134,45.9552806614,12287805.611200001,0.0,12287805.611200001,2036000.0,0.0,12308000.0,0.0,0.0,398298400.0,398298400.0,369486800.0,0.0,1.0,79,6,1,1,0,8,2,1,0,1,1,0,0,5,6,0,1,1,75+,HS diploma/GED,White non-Hispanic,Top 10%,Top 10%,1,0,0,0.0
135,1803.5560245000001,921585.420846,888725.701404,921585.420846,1250000.0,22000.0,2192000.0,0.0,1000000.0,7618940.0,8618940.0,3376140.0,0.0,1.0,50,3,1,1,2,13,4,1,1,1,1,0,0,5,6,0,1,1,45-54,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
136,6081.77309124,210777.80561,210777.80561,210777.80561,0.0,470000.0,470000.0,14800.0,20340.0,507660.0,528000.0,493000.0,500.0,1.0,45,3,1,1,1,12,4,1,1,1,1,0,1,3,5,1,0,1,45-54,College degree+,White non-Hispanic,80-89.9%,50-74.9%,1,0,1,0.07021612146102463
137,12122.055790800001,30049.3486972,7566.3827655000005,30049.3486972,0.0,0.0,0.0,0.0,12472.0,59917.0,72389.0,349.0,6852.0,0.0,52,3,1,1,3,5,1,1,0,0,1,0,0,2,1,0,0,0,45-54,No HS diploma,White non-Hispanic,Bottom 20%,25-49.9%,1,0,0,0.0
138,865.91183081,153273.296594,105929.35871999999,153273.296594,40000.0,0.0,40000.0,0.0,156580.0,1478420.0,1635000.0,184200.0,0.0,0.0,71,5,1,2,0,12,4,4,1,1,0,0,0,4,5,0,1,1,65-74,College degree+,Other,80-89.9%,75-89.9%,0,0,1,0.0
139,2801.81944896,39345.1903808,34805.36072139999,39345.1903808,0.0,0.0,0.0,0.0,23300.0,241758.0,265058.0,118058.0,3300.0,0.0,39,2,2,2,1,12,4,2,1,0,0,0,0,3,2,0,0,0,35-44,College degree+,Black/African-American,20-39.9%,50-74.9%,0,1,1,0.0
140,12185.829017,43236.472946,43236.472946,43236.472946,1600.0,0.0,1600.0,80000.0,94524.0,95376.0,189900.0,24240.0,1300.0,0.0,47,3,1,1,1,8,2,1,1,1,1,1,1,2,2,1,1,1,45-54,HS diploma/GED,White non-Hispanic,20-39.9%,25-49.9%,1,0,1,1.85028968713326
141,13410.3150632,31346.442885999997,31346.442885999997,31346.442885999997,0.0,5240.0,5240.0,0.0,8810.0,26490.0,35300.0,21240.0,1250.0,1.0,22,1,1,1,0,8,2,4,1,1,1,0,0,2,1,0,0,1,18-34,HS diploma/GED,Other,Bottom 20%,25-49.9%,1,0,1,0.0
142,1927.2275559000002,551265.03006,156732.21443,486410.32063999993,385000.0,0.0,385000.0,0.0,1260000.0,4800800.0,6060800.0,5416000.0,0.0,0.0,53,3,1,2,0,12,4,1,0,1,0,0,0,5,6,0,1,1,45-54,College degree+,White non-Hispanic,Top 10%,Top 10%,0,0,0,0.0
143,2329.74831876,56423.5971946,52316.1322644,56423.5971946,0.0,0.0,0.0,0.0,19866.0,122684.0,142550.0,100150.0,3466.0,0.0,39,2,1,1,2,13,4,4,1,0,0,0,0,2,3,0,0,0,35-44,College degree+,Other,40-59.9%,25-49.9%,1,0,1,0.0
144,8829.83004288,27022.795590999995,0.0,27022.795590999995,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,68,5,1,1,0,2,1,3,0,0,0,0,0,1,1,0,0,0,65-74,No HS diploma,Hispanic,Bottom 20%,Bottom 25%,1,0,0,0.0
145,3777.2373508600003,28536.0721442,19456.412826,38912.825651,0.0,1500.0,1500.0,0.0,0.0,4520.0,4520.0,2020.0,0.0,1.0,40,2,1,2,0,8,2,1,1,1,1,0,0,1,1,0,0,1,35-44,HS diploma/GED,White non-Hispanic,Bottom 20%,Bottom 25%,0,0,1,0.0
146,4306.38579732,31994.9899798,0.0,31994.9899798,0.0,0.0,0.0,0.0,0.0,512340.0,512340.0,140.0,0.0,0.0,75,6,2,2,2,1,1,3,0,0,0,0,0,3,1,0,0,0,75+,No HS diploma,Hispanic,Bottom 20%,50-74.9%,0,1,0,0.0
147,3120.44402056,87337.67535040001,57288.32665299999,172945.89178,0.0,0.0,0.0,0.0,403010.0,235352.0,638362.0,3162.0,1010.0,0.0,67,5,1,1,0,8,2,1,1,0,0,0,0,3,3,0,0,0,65-74,HS diploma/GED,White non-Hispanic,40-59.9%,50-74.9%,1,0,1,0.0
148,8730.89667436,73934.3687374,0.0,38048.0961924,0.0,0.0,0.0,0.0,95000.0,863656.0,958656.0,39316.0,6000.0,0.0,37,2,2,1,2,8,2,4,1,0,0,0,0,4,3,0,0,0,35-44,HS diploma/GED,Other,40-59.9%,75-89.9%,1,1,1,0.0
149,18415.1055028,135546.342688,135113.97796,135546.342688,0.0,80000.0,80000.0,34000.0,188320.0,281830.0,470150.0,125750.0,1520.0,1.0,28,1,1,1,1,12,4,1,1,1,1,0,1,3,4,1,0,1,18-34,College degree+,White non-Hispanic,60-79.9%,50-74.9%,1,0,1,0.2508367199420574
150,2986.45217066,43668.837675400006,43452.6553106,43668.837675400006,0.0,0.0,0.0,0.0,400.0,16012.0,16412.0,5812.0,400.0,0.0,46,3,2,2,0,11,3,4,1,0,0,0,0,1,2,0,0,0,45-54,Some college,Other,20-39.9%,Bottom 25%,0,1,1,0.0
151,2227.84889098,81284.5691386,68097.44489,81284.5691386,0.0,0.0,0.0,0.0,82382.0,332078.0,414460.0,1060.0,2000.0,0.0,56,4,1,1,2,8,2,2,1,0,1,1,0,3,3,0,0,0,55-64,HS diploma/GED,Black/African-American,40-59.9%,50-74.9%,1,0,1,0.0
152,7900.229557299999,200833.41683,159758.767536,591691.132262,372000.0,2360000.0,10492000.0,0.0,13000.0,11389782.0,11402782.0,10546902.0,13000.0,1.0,69,5,1,1,1,14,4,1,0,1,1,1,0,5,5,0,1,1,65-74,College degree+,White non-Hispanic,80-89.9%,Top 10%,1,0,0,0.0
153,3302.6917660999998,75663.827655,0.0,75663.827655,100000.0,0.0,100000.0,0.0,0.0,594680.0,594680.0,101800.0,0.0,0.0,77,6,2,2,0,7,1,4,0,1,0,0,0,3,3,0,1,1,75+,No HS diploma,Other,40-59.9%,50-74.9%,0,1,0,0.0
154,16700.8688912,42371.7434868,42587.9258516,42371.7434868,0.0,0.0,0.0,40000.0,52110.0,-38410.0,13700.0,7000.0,2110.0,0.0,34,1,2,2,0,12,4,1,1,0,0,0,1,1,2,1,0,0,18-34,College degree+,White non-Hispanic,20-39.9%,Bottom 25%,0,1,1,0.9440253505844322
155,55.1356371986,19707184.3688,12970941.884,10748587.1744,3890000.0,0.0,3890000.0,0.0,0.0,246906700.0,246906700.0,202247900.0,0.0,0.0,63,4,1,1,0,12,4,1,1,1,1,1,0,5,6,0,1,1,55-64,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
156,14578.385063400001,107658.817632,35670.09018,107658.817632,10000.0,0.0,10000.0,0.0,165760.0,101960.0,267720.0,19000.0,0.0,0.0,76,6,1,1,0,12,4,1,1,1,0,0,0,2,4,0,1,1,75+,College degree+,White non-Hispanic,60-79.9%,25-49.9%,1,0,1,0.0
157,1324.21419118,63125.2505012,41074.649299,63125.2505012,0.0,0.0,0.0,0.0,17940.0,237962.0,255902.0,4302.0,9000.0,0.0,72,5,1,1,1,2,1,3,1,0,0,0,0,3,3,0,0,0,65-74,No HS diploma,Hispanic,40-59.9%,50-74.9%,1,0,1,0.0
158,14265.8761988,46911.5731462,0.0,46911.5731462,190200.0,0.0,190200.0,0.0,400.0,981200.0,981600.0,738200.0,400.0,0.0,78,6,1,1,0,8,2,1,0,1,1,1,0,4,2,0,1,1,75+,HS diploma/GED,White non-Hispanic,20-39.9%,75-89.9%,1,0,0,0.0
159,1676.68489252,9468.78757522,0.0,9468.78757522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,1,2,2,1,8,2,2,0,0,0,0,0,1,1,0,0,0,18-34,HS diploma/GED,Black/African-American,Bottom 20%,Bottom 25%,0,1,0,0.0
160,2651.93722608,56207.4148296,0.0,56207.4148296,0.0,0.0,0.0,0.0,33472.0,148452.0,181924.0,3924.0,20792.0,0.0,85,6,2,2,1,11,3,2,0,0,1,1,0,2,2,0,0,0,75+,Some college,Black/African-American,20-39.9%,25-49.9%,0,1,0,0.0
161,3320.64679054,252933.36672999998,232396.04207999998,252933.36672999998,43000.0,187400.0,230400.0,0.0,268620.0,874230.0,1142850.0,302450.0,0.0,1.0,45,3,1,1,2,13,4,4,1,1,1,1,0,4,6,0,1,1,45-54,College degree+,Other,Top 10%,75-89.9%,1,0,1,0.0
162,7400.27087892,120197.39479,91877.50501,120197.39479,41000.0,270000.0,311000.0,0.0,35800.0,1174646.0,1210446.0,366760.0,1800.0,1.0,67,5,1,1,0,8,2,1,0,1,1,1,0,4,4,0,1,1,65-74,HS diploma/GED,White non-Hispanic,60-79.9%,75-89.9%,1,0,0,0.0
164,45.4349284646,1889433.8677400001,108091.18236,1889433.8677400001,517000.0,0.0,517000.0,0.0,1400000.0,31329200.0,32729200.0,20557000.0,0.0,0.0,62,4,1,1,0,2,1,1,0,1,0,0,0,5,6,0,1,1,55-64,No HS diploma,White non-Hispanic,Top 10%,Top 10%,1,0,0,0.0
165,12994.870462,83014.0280562,82149.298597,83014.0280562,0.0,63000.0,63000.0,9000.0,15470.0,237680.0,253150.0,103000.0,6470.0,1.0,39,2,2,2,0,13,4,1,1,1,1,0,1,3,3,1,0,1,35-44,College degree+,White non-Hispanic,40-59.9%,50-74.9%,0,1,1,0.10841541135562117
166,247.89941972000003,45830.6613226,0.0,45830.6613226,0.0,0.0,0.0,0.0,1221470.0,-356050.0,865420.0,10020.0,16268.0,0.0,66,5,1,1,0,2,1,3,1,0,0,0,0,1,2,0,0,0,65-74,No HS diploma,Hispanic,20-39.9%,Bottom 25%,1,0,1,0.0
167,5.0800807486799995,47000207.9158,216182.36472999997,47000207.9158,30252000.0,0.0,30252000.0,0.0,0.0,674068060.0,674068060.0,636063000.0,0.0,0.0,87,6,1,1,0,14,4,1,1,1,0,0,0,5,6,0,1,1,75+,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
168,510.05312439400006,514557.26453,0.0,514557.26453,1485200.0,0.0,1485200.0,0.0,0.0,46991660.0,46991660.0,36085460.0,0.0,0.0,68,5,1,1,0,12,4,4,0,1,0,0,0,5,6,0,1,1,65-74,College degree+,Other,Top 10%,Top 10%,1,0,0,0.0
169,1157.3697997200002,587799.849698,583692.38477,587799.849698,631600.0,910000.0,1541600.0,0.0,346000.0,3712960.0,4058960.0,3032400.0,0.0,1.0,41,2,1,1,2,13,4,1,1,1,1,0,0,5,6,0,1,1,35-44,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
170,13409.509877,124304.85972,124304.85972,124304.85972,78000.0,16000.0,94000.0,0.0,170600.0,630060.0,800660.0,104660.0,0.0,1.0,31,1,1,1,1,12,4,4,1,1,1,0,0,3,4,0,1,1,18-34,College degree+,Other,60-79.9%,50-74.9%,1,0,1,0.0
171,7071.940416259999,90580.4108214,73502.004008,96201.152305,0.0,89200.0,89200.0,0.0,13460.0,251660.0,265120.0,96600.0,1360.0,1.0,54,3,1,1,0,8,2,1,1,1,1,0,0,3,3,0,0,1,45-54,HS diploma/GED,White non-Hispanic,40-59.9%,50-74.9%,1,0,1,0.0
172,3938.04937938,118900.3006,118900.3006,64854.709419,0.0,16100.0,16100.0,0.0,160014.0,218346.0,378360.0,44100.0,14.0,1.0,50,3,1,1,4,12,4,1,1,1,1,1,0,3,4,0,0,1,45-54,College degree+,White non-Hispanic,60-79.9%,50-74.9%,1,0,1,0.0
173,56.992615294400004,3986402.8056199998,475601.2024,3986402.8056199998,1628200.0,0.0,1628200.0,0.0,8308000.0,97131400.0,105439400.0,68444800.0,0.0,0.0,58,4,1,1,4,14,4,1,1,1,0,0,0,5,6,0,1,1,55-64,College degree+,White non-Hispanic,Top 10%,Top 10%,1,0,1,0.0
